date,sector,close,daily_return_pct
2026-07-20,電器電纜,97.21,-1.73
2026-07-20,電子通路,346.42,-1.85
2026-07-20,電子零組件,795.14,-3.61
2026-07-20,電機機械,500.98,1.11
2026-07-20,電腦及週邊設備,368.58,-1.06
2026-07-20,食品,2008.14,-0.13
2026-07-21,光電,60.89,2.1
2026-07-21,其他,285.63,1.0
2026-07-21,其他電子,268.96,5.29
2026-07-21,化學,192.47,2.35
2026-07-21,化學生技醫療,165.15,0.9
2026-07-21,半導體,1519.21,4.5
2026-07-21,塑膠,344.11,4.8
2026-07-21,居家生活,99.35,0.65
2026-07-21,建材營造,470.33,0.67
2026-07-21,數位雲端,40.61,-0.59
2026-07-21,橡膠,196.83,-0.85
2026-07-21,水泥,119.3,0.8
2026-07-21,汽車,291.9,0.63
2026-07-21,油電燃氣,114.86,8.76
2026-07-21,玻璃陶瓷,130.81,1.92
2026-07-21,生技醫療,93.38,0.29
2026-07-21,紡織纖維,487.75,0.97
2026-07-21,綠能環保,140.19,-1.33
2026-07-21,航運,192.13,3.71
2026-07-21,觀光餐旅,101.2,1.26
2026-07-21,貿易百貨,249.76,0.55
2026-07-21,資訊服務,210.96,2.4
2026-07-21,通信網路,236.32,2.38
2026-07-21,造紙,269.59,1.43
2026-07-21,運動休閒,58.38,1.11
2026-07-21,金融保險,3089.57,0.85
2026-07-21,鋼鐵,116.21,1.3
2026-07-21,電器電纜,99.51,2.37
2026-07-21,電子通路,357.88,3.31
2026-07-21,電子零組件,850.89,7.01
2026-07-21,電機機械,513.27,2.45
2026-07-21,電腦及週邊設備,389.58,5.7
2026-07-21,食品,2004.05,-0.2
2026-07-22,光電,61.93,1.71
2026-07-22,其他,283.21,-0.85
2026-07-22,其他電子,276.76,2.9
2026-07-22,化學,191.47,-0.52
2026-07-22,化學生技醫療,165.02,-0.08
2026-07-22,半導體,1530.42,0.74
2026-07-22,塑膠,360.05,4.63
2026-07-22,居家生活,99.14,-0.21
2026-07-22,建材營造,464.26,-1.29
2026-07-22,數位雲端,40.58,-0.07
2026-07-22,橡膠,193.82,-1.53
2026-07-22,水泥,117.79,-1.27
2026-07-22,汽車,290.01,-0.65
2026-07-22,油電燃氣,114.37,-0.43
2026-07-22,玻璃陶瓷,134.82,3.07
2026-07-22,生技醫療,93.48,0.11
2026-07-22,紡織纖維,483.78,-0.81
2026-07-22,綠能環保,138.33,-1.33
2026-07-22,航運,190.9,-0.64
2026-07-22,觀光餐旅,100.16,-1.03
2026-07-22,貿易百貨,246.23,-1.41
2026-07-22,資訊服務,209.57,-0.66
2026-07-22,通信網路,240.25,1.66
2026-07-22,造紙,268.24,-0.5
2026-07-22,運動休閒,57.86,-0.89
2026-07-22,金融保險,3119.18,0.96
2026-07-22,鋼鐵,117.18,0.83
2026-07-22,電器電纜,100.05,0.54
2026-07-22,電子通路,367.71,2.75
2026-07-22,電子零組件,885.07,4.02
2026-07-22,電機機械,525.14,2.31
2026-07-22,電腦及週邊設備,403.03,3.45
2026-07-22,食品,1951.47,-2.62
2026-07-23,光電,62.2,0.44
2026-07-23,其他,280.96,-0.79
2026-07-23,其他電子,282.52,2.08
2026-07-23,化學,190.31,-0.61
2026-07-23,化學生技醫療,162.25,-1.68
2026-07-23,半導體,1529.48,-0.06
2026-07-23,塑膠,351.44,-2.39
2026-07-23,居家生活,99.28,0.14
2026-07-23,建材營造,462.33,-0.42
2026-07-23,數位雲端,40.24,-0.84
2026-07-23,橡膠,193.69,-0.07
2026-07-23,水泥,118.38,0.5
2026-07-23,汽車,288.69,-0.46
2026-07-23,油電燃氣,123.96,8.39
2026-07-23,玻璃陶瓷,131.09,-2.77
2026-07-23,生技醫療,91.49,-2.13
2026-07-23,紡織纖維,482.5,-0.26
2026-07-23,綠能環保,135.59,-1.98
2026-07-23,航運,188.03,-1.5
2026-07-23,觀光餐旅,99.77,-0.39
2026-07-23,貿易百貨,244.18,-0.83
2026-07-23,資訊服務,208.66,-0.43
2026-07-23,通信網路,241.56,0.55
2026-07-23,造紙,268.56,0.12
2026-07-23,運動休閒,57.57,-0.5
2026-07-23,金融保險,3115.1,-0.13
2026-07-23,鋼鐵,118.15,0.83
2026-07-23,電器電纜,100.1,0.05
2026-07-23,電子通路,373.37,1.54
2026-07-23,電子零組件,878.22,-0.77
2026-07-23,電機機械,524.35,-0.15
2026-07-23,電腦及週邊設備,412.06,2.24
2026-07-23,食品,1963.34,0.61
2026-07-24,光電,59.86,-3.76
2026-07-24,其他,279.67,-0.46
2026-07-24,其他電子,276.0,-2.31
2026-07-24,化學,185.95,-2.29
2026-07-24,化學生技醫療,159.42,-1.74
2026-07-24,半導體,1486.11,-2.84
2026-07-24,塑膠,323.29,-8.01
2026-07-24,居家生活,100.47,1.2
2026-07-24,建材營造,464.01,0.36
2026-07-24,數位雲端,39.59,-1.62
2026-07-24,橡膠,192.84,-0.44
2026-07-24,水泥,117.96,-0.35
2026-07-24,汽車,288.29,-0.14
2026-07-24,油電燃氣,115.25,-7.03
2026-07-24,玻璃陶瓷,123.39,-5.87
2026-07-24,生技醫療,90.11,-1.51
2026-07-24,紡織纖維,482.05,-0.09
2026-07-24,綠能環保,133.86,-1.28
2026-07-24,航運,190.14,1.12
2026-07-24,觀光餐旅,99.92,0.15
2026-07-24,貿易百貨,246.98,1.15
2026-07-24,資訊服務,208.17,-0.23
2026-07-24,通信網路,238.37,-1.32
2026-07-24,造紙,267.67,-0.33
2026-07-24,運動休閒,58.1,0.92
2026-07-24,金融保險,3112.36,-0.09
2026-07-24,鋼鐵,117.96,-0.16
2026-07-24,電器電纜,98.39,-1.71
2026-07-24,電子通路,368.71,-1.25
2026-07-24,電子零組件,827.23,-5.81
2026-07-24,電機機械,511.91,-2.37
2026-07-24,電腦及週邊設備,410.86,-0.29
2026-07-24,食品,1969.22,0.3
2026-07-27,光電,59.51,-0.58
2026-07-27,其他,280.07,0.14
2026-07-27,其他電子,275.1,-0.33
2026-07-27,化學,185.17,-0.42
2026-07-27,化學生技醫療,162.17,1.73
2026-07-27,半導體,1485.92,-0.01
2026-07-27,塑膠,315.79,-2.32
2026-07-27,居家生活,102.03,1.55
2026-07-27,建材營造,465.89,0.41
2026-07-27,數位雲端,40.16,1.44
2026-07-27,橡膠,190.74,-1.09
2026-07-27,水泥,119.95,1.69
2026-07-27,汽車,289.68,0.48
2026-07-27,油電燃氣,105.76,-8.23
2026-07-27,玻璃陶瓷,126.11,2.2
2026-07-27,生技醫療,92.5,2.65
2026-07-27,紡織纖維,483.23,0.24
2026-07-27,綠能環保,131.05,-2.1
2026-07-27,航運,188.98,-0.61
2026-07-27,觀光餐旅,100.32,0.4
2026-07-27,貿易百貨,246.61,-0.15
2026-07-27,資訊服務,211.02,1.37
2026-07-27,通信網路,240.4,0.85
2026-07-27,造紙,266.96,-0.27
2026-07-27,運動休閒,58.32,0.38
2026-07-27,金融保險,3157.5,1.45
2026-07-27,鋼鐵,118.71,0.64
2026-07-27,電器電纜,97.89,-0.51
2026-07-27,電子通路,364.05,-1.26
2026-07-27,電子零組件,823.03,-0.51
2026-07-27,電機機械,518.39,1.27
2026-07-27,電腦及週邊設備,407.45,-0.83
2026-07-27,食品,1961.23,-0.41
2026-07-28,光電,56.68,-4.76
2026-07-28,其他,277.45,-0.94
2026-07-28,其他電子,259.48,-5.68
2026-07-28,化學,177.31,-4.24
2026-07-28,化學生技醫療,155.01,-4.42
2026-07-28,半導體,1420.31,-4.42
2026-07-28,塑膠,289.57,-8.3
2026-07-28,居家生活,101.47,-0.55
2026-07-28,建材營造,464.92,-0.21
2026-07-28,數位雲端,38.8,-3.39
2026-07-28,橡膠,189.17,-0.82
2026-07-28,水泥,120.87,0.77
2026-07-28,汽車,285.12,-1.57
2026-07-28,油電燃氣,101.69,-3.85
2026-07-28,玻璃陶瓷,116.08,-7.95
2026-07-28,生技醫療,88.35,-4.49
2026-07-28,紡織纖維,476.73,-1.35
2026-07-28,綠能環保,123.79,-5.54
2026-07-28,航運,187.88,-0.58
2026-07-28,觀光餐旅,99.95,-0.37
2026-07-28,貿易百貨,244.34,-0.92
2026-07-28,資訊服務,207.58,-1.63
2026-07-28,通信網路,230.88,-3.96
2026-07-28,造紙,265.59,-0.51
2026-07-28,運動休閒,57.7,-1.06
2026-07-28,金融保險,3096.84,-1.92
2026-07-28,鋼鐵,116.61,-1.77
2026-07-28,電器電纜,93.44,-4.55
2026-07-28,電子通路,345.17,-5.19
2026-07-28,電子零組件,749.07,-8.99
2026-07-28,電機機械,485.65,-6.32
2026-07-28,電腦及週邊設備,385.99,-5.27
2026-07-28,食品,1960.77,-0.02
2026-07-29,光電,54.51,-3.83
2026-07-29,其他,272.23,-1.88
2026-07-29,其他電子,254.13,-2.06
2026-07-29,化學,170.75,-3.7
2026-07-29,化學生技醫療,150.71,-2.77
2026-07-29,半導體,1357.93,-4.39
2026-07-29,塑膠,269.19,-7.04
2026-07-29,居家生活,101.88,0.4
2026-07-29,建材營造,469.75,1.04
2026-07-29,數位雲端,39.67,2.24
2026-07-29,橡膠,187.0,-1.15
2026-07-29,水泥,119.47,-1.16
2026-07-29,汽車,288.72,1.26
2026-07-29,油電燃氣,101.83,0.14
2026-07-29,玻璃陶瓷,106.94,-7.87
2026-07-29,生技醫療,86.24,-2.39
2026-07-29,紡織纖維,473.54,-0.67
2026-07-29,綠能環保,119.23,-3.68
2026-07-29,航運,187.1,-0.42
2026-07-29,觀光餐旅,100.45,0.5
2026-07-29,貿易百貨,247.42,1.26
2026-07-29,資訊服務,206.71,-0.42
2026-07-29,通信網路,223.83,-3.05
2026-07-29,造紙,264.69,-0.34
2026-07-29,運動休閒,58.49,1.37
2026-07-29,金融保險,3067.13,-0.96
2026-07-29,鋼鐵,116.76,0.13
2026-07-29,電器電纜,90.35,-3.31
2026-07-29,電子通路,334.27,-3.16
2026-07-29,電子零組件,698.96,-6.69
2026-07-29,電機機械,472.18,-2.77
2026-07-29,電腦及週邊設備,378.04,-2.06
2026-07-29,食品,1973.82,0.67
2026-07-30,光電,52.79,-3.16
2026-07-30,其他,269.67,-0.94
2026-07-30,其他電子,247.86,-2.47
2026-07-30,化學,168.78,-1.15
2026-07-30,化學生技醫療,147.6,-2.06
2026-07-30,半導體,1361.31,0.25
2026-07-30,塑膠,269.07,-0.04
2026-07-30,居家生活,102.61,0.72
2026-07-30,建材營造,468.37,-0.29
2026-07-30,數位雲端,39.19,-1.21
2026-07-30,橡膠,187.3,0.16
2026-07-30,水泥,119.24,-0.19
2026-07-30,汽車,294.81,2.11
2026-07-30,油電燃氣,97.78,-3.98
2026-07-30,玻璃陶瓷,103.51,-3.21
2026-07-30,生技醫療,84.14,-2.44
2026-07-30,紡織纖維,475.48,0.41
2026-07-30,綠能環保,115.02,-3.53
2026-07-30,航運,185.95,-0.61
2026-07-30,觀光餐旅,100.58,0.13
2026-07-30,貿易百貨,240.76,-2.69
2026-07-30,資訊服務,206.82,0.05
2026-07-30,通信網路,223.3,-0.24
2026-07-30,造紙,266.49,0.68
2026-07-30,運動休閒,57.54,-1.62
2026-07-30,金融保險,3112.75,1.49
2026-07-30,鋼鐵,116.76,0.0
2026-07-30,電器電纜,88.63,-1.9
2026-07-30,電子通路,330.79,-1.04
2026-07-30,電子零組件,694.68,-0.61
2026-07-30,電機機械,461.43,-2.28
2026-07-30,電腦及週邊設備,364.48,-3.59
2026-07-30,食品,1934.28,-2.0
2026-07-31,光電,56.93,7.84
2026-07-31,其他,272.49,1.05
2026-07-31,其他電子,269.92,8.9
2026-07-31,化學,174.1,3.15
2026-07-31,化學生技醫療,150.81,2.17
2026-07-31,半導體,1494.81,9.81
2026-07-31,塑膠,286.96,6.65
2026-07-31,居家生活,102.55,-0.06
2026-07-31,建材營造,468.25,-0.03
2026-07-31,數位雲端,39.36,0.43
2026-07-31,橡膠,188.6,0.69
2026-07-31,水泥,119.56,0.27
2026-07-31,汽車,300.16,1.81
2026-07-31,油電燃氣,96.86,-0.94
2026-07-31,玻璃陶瓷,110.61,6.86
2026-07-31,生技醫療,85.62,1.76
2026-07-31,紡織纖維,475.14,-0.07
2026-07-31,綠能環保,120.64,4.89
2026-07-31,航運,189.57,1.95
2026-07-31,觀光餐旅,101.26,0.68
2026-07-31,貿易百貨,237.4,-1.4
2026-07-31,資訊服務,217.49,5.16
2026-07-31,通信網路,231.34,3.6
2026-07-31,造紙,265.44,-0.39
2026-07-31,運動休閒,56.92,-1.08
2026-07-31,金融保險,3251.17,4.45
2026-07-31,鋼鐵,116.82,0.05
2026-07-31,電器電纜,94.75,6.91
2026-07-31,電子通路,353.31,6.81
2026-07-31,電子零組件,754.93,8.67
2026-07-31,電機機械,485.66,5.25
2026-07-31,電腦及週邊設備,390.98,7.27
2026-07-31,食品,1900.78,-1.73
2026-08-03,光電,57.42,0.86
2026-08-03,其他,274.1,0.59
2026-08-03,其他電子,270.59,0.25
2026-08-03,化學,178.6,2.58
2026-08-03,化學生技醫療,158.31,4.97
2026-08-03,半導體,1491.44,-0.23
2026-08-03,塑膠,291.02,1.41
2026-08-03,居家生活,101.35,-1.17
2026-08-03,建材營造,466.48,-0.38
2026-08-03,數位雲端,39.57,0.53
2026-08-03,橡膠,188.05,-0.29
2026-08-03,水泥,117.92,-1.37
2026-08-03,汽車,291.42,-2.91
2026-08-03,油電燃氣,93.47,-3.5
2026-08-03,玻璃陶瓷,114.66,3.66
2026-08-03,生技醫療,90.75,5.99
2026-08-03,紡織纖維,475.53,0.08
2026-08-03,綠能環保,124.34,3.07
2026-08-03,航運,191.23,0.88
2026-08-03,觀光餐旅,100.31,-0.94
2026-08-03,貿易百貨,235.23,-0.91
2026-08-03,資訊服務,210.14,-3.38
2026-08-03,通信網路,240.31,3.88
2026-08-03,造紙,266.98,0.58
2026-08-03,運動休閒,57.0,0.14
2026-08-03,金融保險,3220.6,-0.94
2026-08-03,鋼鐵,117.78,0.82
2026-08-03,電器電纜,97.63,3.04
2026-08-03,電子通路,360.87,2.14
2026-08-03,電子零組件,782.07,3.6
2026-08-03,電機機械,507.34,4.46
2026-08-03,電腦及週邊設備,409.39,4.71
2026-08-03,食品,1884.08,-0.88
2026-08-04,光電,60.22,4.88
2026-08-04,其他,272.46,-0.6
2026-08-04,其他電子,270.75,0.06
2026-08-04,化學,180.87,1.27
2026-08-04,化學生技醫療,160.89,1.63
2026-08-04,半導體,1471.0,-1.37
2026-08-04,塑膠,299.97,3.08
2026-08-04,居家生活,101.4,0.05
2026-08-04,建材營造,457.04,-2.02
2026-08-04,數位雲端,40.19,1.57
2026-08-04,橡膠,188.96,0.48
2026-08-04,水泥,116.7,-1.03
2026-08-04,汽車,288.66,-0.95
2026-08-04,油電燃氣,94.13,0.71
2026-08-04,玻璃陶瓷,125.37,9.34
2026-08-04,生技醫療,92.37,1.79
2026-08-04,紡織纖維,481.3,1.21
2026-08-04,綠能環保,129.28,3.97
2026-08-04,航運,191.17,-0.03
2026-08-04,觀光餐旅,99.01,-1.3
2026-08-04,貿易百貨,234.51,-0.31
2026-08-04,資訊服務,211.97,0.87
2026-08-04,通信網路,239.51,-0.33
2026-08-04,造紙,269.8,1.06
2026-08-04,運動休閒,56.17,-1.46
2026-08-04,金融保險,3203.06,-0.54
2026-08-04,鋼鐵,117.8,0.02
2026-08-04,電器電纜,100.09,2.52
2026-08-04,電子通路,370.42,2.65
2026-08-04,電子零組件,816.95,4.46
2026-08-04,電機機械,516.51,1.81
2026-08-04,電腦及週邊設備,421.69,3.0
2026-08-04,食品,1891.83,0.41
2026-08-05,光電,62.05,3.04
2026-08-05,其他,274.2,0.64
2026-08-05,其他電子,276.7,2.2
2026-08-05,化學,184.13,1.8
2026-08-05,化學生技醫療,167.95,4.39
2026-08-05,半導體,1524.6,3.64
2026-08-05,塑膠,308.41,2.81
2026-08-05,居家生活,101.24,-0.16
2026-08-05,建材營造,459.5,0.54
2026-08-05,數位雲端,40.9,1.77
2026-08-05,橡膠,190.06,0.58
2026-08-05,水泥,118.22,1.3
2026-08-05,汽車,288.55,-0.04
2026-08-05,油電燃氣,93.47,-0.7
2026-08-05,玻璃陶瓷,128.95,2.86
2026-08-05,生技醫療,97.4,5.45
2026-08-05,紡織纖維,480.25,-0.22
2026-08-05,綠能環保,132.18,2.24
2026-08-05,航運,191.86,0.36
2026-08-05,觀光餐旅,98.94,-0.07
2026-08-05,貿易百貨,234.63,0.05
2026-08-05,資訊服務,214.72,1.3
2026-08-05,通信網路,242.96,1.44
2026-08-05,造紙,269.98,0.07
2026-08-05,運動休閒,57.02,1.51
2026-08-05,金融保險,3229.71,0.83
2026-08-05,鋼鐵,117.68,-0.1
2026-08-05,電器電纜,101.77,1.68
2026-08-05,電子通路,387.84,4.7
2026-08-05,電子零組件,839.72,2.79
2026-08-05,電機機械,535.59,3.69
2026-08-05,電腦及週邊設備,430.33,2.05
2026-08-05,食品,1881.57,-0.54
2026-08-06,光電,62.88,1.34
2026-08-06,其他,272.58,-0.59
2026-08-06,其他電子,284.18,2.7
2026-08-06,化學,185.85,0.93
2026-08-06,化學生技醫療,166.45,-0.89
2026-08-06,半導體,1505.44,-1.26
2026-08-06,塑膠,309.0,0.19
2026-08-06,居家生活,102.69,1.43
2026-08-06,建材營造,456.76,-0.6
2026-08-06,數位雲端,40.73,-0.42
2026-08-06,橡膠,191.99,1.02
2026-08-06,水泥,119.43,1.02
2026-08-06,汽車,291.86,1.15
2026-08-06,油電燃氣,92.91,-0.6
2026-08-06,玻璃陶瓷,130.24,1.0
2026-08-06,生技醫療,95.82,-1.62
2026-08-06,紡織纖維,484.57,0.9
2026-08-06,綠能環保,135.3,2.36
2026-08-06,航運,190.27,-0.83
2026-08-06,觀光餐旅,99.26,0.32
2026-08-06,貿易百貨,232.78,-0.79
2026-08-06,資訊服務,212.04,-1.25
2026-08-06,通信網路,243.48,0.21
2026-08-06,造紙,275.66,2.1
2026-08-06,運動休閒,58.21,2.09
2026-08-06,金融保險,3160.38,-2.15
2026-08-06,鋼鐵,120.15,2.1
2026-08-06,電器電纜,101.04,-0.72
2026-08-06,電子通路,388.57,0.19
2026-08-06,電子零組件,854.78,1.79
2026-08-06,電機機械,541.17,1.04
2026-08-06,電腦及週邊設備,435.05,1.1
2026-08-06,食品,1884.59,0.16
2026-08-07,光電,60.99,-3.01
2026-08-07,其他,274.29,0.63
2026-08-07,其他電子,280.11,-1.43
2026-08-07,化學,184.56,-0.69
2026-08-07,化學生技醫療,163.75,-1.62
2026-08-07,半導體,1502.35,-0.21
2026-08-07,塑膠,320.61,3.76
2026-08-07,居家生活,102.66,-0.03
2026-08-07,建材營造,459.31,0.56
2026-08-07,數位雲端,43.52,6.85
2026-08-07,橡膠,195.89,2.03
2026-08-07,水泥,119.41,-0.02
2026-08-07,汽車,291.29,-0.2
2026-08-07,油電燃氣,97.36,4.79
2026-08-07,玻璃陶瓷,126.94,-2.53
2026-08-07,生技醫療,93.9,-2.0
2026-08-07,紡織纖維,482.38,-0.45
2026-08-07,綠能環保,137.0,1.26
2026-08-07,航運,192.73,1.29
2026-08-07,觀光餐旅,100.41,1.16
2026-08-07,貿易百貨,234.17,0.6
2026-08-07,資訊服務,212.74,0.33
2026-08-07,通信網路,235.95,-3.09
2026-08-07,造紙,278.15,0.9
2026-08-07,運動休閒,58.46,0.43
2026-08-07,金融保險,3191.74,0.99
2026-08-07,鋼鐵,121.74,1.32
2026-08-07,電器電纜,102.0,0.95
2026-08-07,電子通路,373.47,-3.89
2026-08-07,電子零組件,844.07,-1.25
2026-08-07,電機機械,536.22,-0.91
2026-08-07,電腦及週邊設備,426.29,-2.01
2026-08-07,食品,1920.4,1.9
2026-08-10,光電,63.6,4.28
2026-08-10,其他,274.67,0.14
2026-08-10,其他電子,284.21,1.46
2026-08-10,化學,189.19,2.51
2026-08-10,化學生技醫療,170.02,3.83
2026-08-10,半導體,1520.75,1.22
2026-08-10,塑膠,317.11,-1.09
2026-08-10,居家生活,102.71,0.05
2026-08-10,建材營造,456.84,-0.54
2026-08-10,數位雲端,42.69,-1.91
2026-08-10,橡膠,199.08,1.63
2026-08-10,水泥,120.16,0.63
2026-08-10,汽車,291.97,0.23
2026-08-10,油電燃氣,94.47,-2.97
2026-08-10,玻璃陶瓷,130.82,3.06
2026-08-10,生技醫療,98.01,4.38
2026-08-10,紡織纖維,485.58,0.66
2026-08-10,綠能環保,140.08,2.25
2026-08-10,航運,192.85,0.06
2026-08-10,觀光餐旅,101.29,0.88
2026-08-10,貿易百貨,234.49,0.14
2026-08-10,資訊服務,211.76,-0.46
2026-08-10,通信網路,235.11,-0.36
2026-08-10,造紙,282.27,1.48
2026-08-10,運動休閒,59.62,1.98
2026-08-10,金融保險,3211.03,0.6
2026-08-10,鋼鐵,123.81,1.7
2026-08-10,電器電纜,108.03,5.91
2026-08-10,電子通路,389.07,4.18
2026-08-10,電子零組件,885.1,4.86
2026-08-10,電機機械,547.35,2.08
2026-08-10,電腦及週邊設備,436.28,2.34
2026-08-10,食品,1919.01,-0.07
2026-08-11,光電,62.4,-1.89
2026-08-11,其他,278.53,1.41
2026-08-11,其他電子,284.32,0.04
2026-08-11,化學,190.79,0.85
2026-08-11,化學生技醫療,175.31,3.11
2026-08-11,半導體,1529.65,0.59
2026-08-11,塑膠,321.92,1.52
2026-08-11,居家生活,105.92,3.13
2026-08-11,建材營造,453.14,-0.81
2026-08-11,數位雲端,42.4,-0.68
2026-08-11,橡膠,200.31,0.62
2026-08-11,水泥,119.77,-0.32
2026-08-11,汽車,291.8,-0.06
2026-08-11,油電燃氣,96.84,2.51
2026-08-11,玻璃陶瓷,133.52,2.06
2026-08-11,生技醫療,101.96,4.03
2026-08-11,紡織纖維,483.48,-0.43
2026-08-11,綠能環保,136.91,-2.26
2026-08-11,航運,193.29,0.23
2026-08-11,觀光餐旅,100.71,-0.57
2026-08-11,貿易百貨,233.97,-0.22
2026-08-11,資訊服務,210.38,-0.65
2026-08-11,通信網路,232.85,-0.96
2026-08-11,造紙,280.54,-0.61
2026-08-11,運動休閒,60.95,2.23
2026-08-11,金融保險,3174.73,-1.13
2026-08-11,鋼鐵,123.31,-0.4
2026-08-11,電器電纜,108.84,0.75
2026-08-11,電子通路,383.66,-1.39
2026-08-11,電子零組件,901.73,1.88
2026-08-11,電機機械,543.62,-0.68
2026-08-11,電腦及週邊設備,433.94,-0.54
2026-08-11,食品,1930.39,0.59
2026-08-12,光電,63.89,2.39
2026-08-12,其他,277.91,-0.22
2026-08-12,其他電子,290.5,2.17
2026-08-12,化學,195.81,2.63
2026-08-12,化學生技醫療,176.08,0.44
2026-08-12,半導體,1541.0,0.74
2026-08-12,塑膠,322.6,0.21
2026-08-12,居家生活,104.63,-1.22
2026-08-12,建材營造,456.45,0.73
2026-08-12,數位雲端,42.17,-0.54
2026-08-12,橡膠,200.49,0.09
2026-08-12,水泥,119.11,-0.55
2026-08-12,汽車,291.55,-0.09
2026-08-12,油電燃氣,95.87,-1.0
2026-08-12,玻璃陶瓷,136.88,2.52
2026-08-12,生技醫療,101.54,-0.41
2026-08-12,紡織纖維,483.29,-0.04
2026-08-12,綠能環保,137.7,0.58
2026-08-12,航運,192.36,-0.48
2026-08-12,觀光餐旅,100.14,-0.57
2026-08-12,貿易百貨,235.05,0.46
2026-08-12,資訊服務,210.21,-0.08
2026-08-12,通信網路,236.44,1.54
2026-08-12,造紙,283.03,0.89
2026-08-12,運動休閒,60.45,-0.82
2026-08-12,金融保險,3175.77,0.03
2026-08-12,鋼鐵,122.81,-0.41
2026-08-12,電器電纜,112.49,3.35
2026-08-12,電子通路,382.23,-0.37
2026-08-12,電子零組件,911.43,1.08
2026-08-12,電機機械,556.38,2.35
2026-08-12,電腦及週邊設備,445.96,2.77
2026-08-12,食品,1931.67,0.07
