date,theme,code,name,close,taxonomy_version
2026-06-15,紡織纖維其他,4413,飛寶企業,16.65,2026-07-28.9
2026-06-15,紡織纖維其他,4417,金洲,46.5,2026-07-28.9
2026-06-15,紡織纖維其他,4420,光明,38.1,2026-07-28.9
2026-06-15,紡織纖維其他,4426,利勤,8.11,2026-07-28.9
2026-06-15,紡織纖維其他,4432,銘旺實,16.3,2026-07-28.9
2026-06-15,紡織纖維其他,4433,興采,20.6,2026-07-28.9
2026-06-15,紡織纖維其他,4440,宜新實業,17.25,2026-07-28.9
2026-06-15,紡織纖維其他,4442,竣邦-KY,54.0,2026-07-28.9
2026-06-15,紡織纖維其他,6506,雙邦,18.7,2026-07-28.9
2026-06-15,綠能環保其他,3073,天方能源,20.2,2026-07-28.9
2026-06-15,綠能環保其他,3551,世禾,198.5,2026-07-28.9
2026-06-15,綠能環保其他,3713,新晶投控,15.95,2026-07-28.9
2026-06-15,綠能環保其他,4582,聚恆-創,26.15,2026-07-28.9
2026-06-15,綠能環保其他,4924,欣厚-KY,12.1,2026-07-28.9
2026-06-15,綠能環保其他,5205,中茂,24.95,2026-07-28.9
2026-06-15,綠能環保其他,5432,新門,145.0,2026-07-28.9
2026-06-15,綠能環保其他,6624,萬年清,43.65,2026-07-28.9
2026-06-15,綠能環保其他,6692,進能服,25.2,2026-07-28.9
2026-06-15,綠能環保其他,6887,寶綠特-KY,34.6,2026-07-28.9
2026-06-15,綠能環保其他,6894,衛司特,366.0,2026-07-28.9
2026-06-15,綠能環保其他,6951,青新-創,79.0,2026-07-28.9
2026-06-15,綠能環保其他,6969,成信實業*-創,26.65,2026-07-28.9
2026-06-15,綠能環保其他,6971,惠民實業,26.7,2026-07-28.9
2026-06-15,綠能環保其他,7610,聯友金屬-創,1745.0,2026-07-28.9
2026-06-15,綠能環保其他,7715,裕山,30.45,2026-07-28.9
2026-06-15,綠能環保其他,7818,溢泰實業,61.3,2026-07-28.9
2026-06-15,綠能環保其他,7820,立盈,120.0,2026-07-28.9
2026-06-15,綠能環保其他,7842,天能綠電,104.5,2026-07-28.9
2026-06-15,綠能環保其他,8087,麗升能源,34.5,2026-07-28.9
2026-06-15,綠能環保其他,8171,天宇,20.95,2026-07-28.9
2026-06-15,綠能環保其他,8390,金益鼎,117.0,2026-07-28.9
2026-06-15,綠能環保其他,8423,保綠-KY,17.9,2026-07-28.9
2026-06-15,綠能環保其他,8440,綠電,22.55,2026-07-28.9
2026-06-15,網通,2345,智邦,2430.0,2026-07-28.9
2026-06-15,網通,2412,中華電,145.5,2026-07-28.9
2026-06-15,網通,4904,遠傳,110.0,2026-07-28.9
2026-06-15,網通,5388,中磊,86.5,2026-07-28.9
2026-06-15,網通,6285,啟碁,274.5,2026-07-28.9
2026-06-15,網通設備,2332,友訊,15.95,2026-07-28.9
2026-06-15,網通設備,2419,仲琦,29.75,2026-07-28.9
2026-06-15,網通設備,3027,盛達,21.4,2026-07-28.9
2026-06-15,網通設備,3047,訊舟,15.85,2026-07-28.9
2026-06-15,網通設備,3062,建漢,26.0,2026-07-28.9
2026-06-15,網通設備,3380,明泰,35.0,2026-07-28.9
2026-06-15,網通設備,3558,神準,139.0,2026-07-28.9
2026-06-15,網通設備,3704,合勤控,47.7,2026-07-28.9
2026-06-15,網通設備,4906,正文,44.45,2026-07-28.9
2026-06-15,網通設備,6216,居易,22.9,2026-07-28.9
2026-06-15,網通設備,6245,立端,81.6,2026-07-28.9
2026-06-15,網通設備,6263,普萊德,157.5,2026-07-28.9
2026-06-15,網通設備,6416,瑞祺電通,85.0,2026-07-28.9
2026-06-15,網通設備,6470,宇智,49.0,2026-07-28.9
2026-06-15,網通設備,8176,智捷,10.2,2026-07-28.9
2026-06-15,織布染整,1410,南染,24.8,2026-07-28.9
2026-06-15,織布染整,1413,宏洲,9.58,2026-07-28.9
2026-06-15,織布染整,1434,福懋,16.75,2026-07-28.9
2026-06-15,織布染整,1460,宏遠,7.13,2026-07-28.9
2026-06-15,織布染整,1463,強盛新,17.75,2026-07-28.9
2026-06-15,織布染整,1464,得力,10.45,2026-07-28.9
2026-06-15,織布染整,1466,聚隆,14.7,2026-07-28.9
2026-06-15,織布染整,1474,弘裕,10.2,2026-07-28.9
2026-06-15,聚酯尼龍,1409,新纖,25.45,2026-07-28.9
2026-06-15,聚酯尼龍,1440,南紡,13.15,2026-07-28.9
2026-06-15,聚酯尼龍,1444,力麗,7.2,2026-07-28.9
2026-06-15,聚酯尼龍,1447,力鵬,6.18,2026-07-28.9
2026-06-15,聚酯尼龍,1455,集盛,9.99,2026-07-28.9
2026-06-15,能源服務,6869,雲豹能源,78.8,2026-07-28.9
2026-06-15,能源服務,6873,泓德能源,81.2,2026-07-28.9
2026-06-15,能源服務,6994,富威電力,57.1,2026-07-28.9
2026-06-15,能源服務,7740,熙特爾-創,165.5,2026-07-28.9
2026-06-15,自行車,9914,美利達,73.7,2026-07-28.9
2026-06-15,自行車,9921,巨大,76.2,2026-07-28.9
2026-06-15,航太造船,2208,台船,18.0,2026-07-28.9
2026-06-15,航太造船,2630,亞航,39.35,2026-07-28.9
2026-06-15,航太造船,2634,漢翔,47.25,2026-07-28.9
2026-06-15,航太造船,2645,長榮航太,170.5,2026-07-28.9
2026-06-15,航太造船,6753,龍德造船,121.5,2026-07-28.9
2026-06-15,航空,2610,華航,21.4,2026-07-28.9
2026-06-15,航空,2618,長榮航,39.95,2026-07-28.9
2026-06-15,航空,2646,星宇航空,21.25,2026-07-28.9
2026-06-15,航運其他,2601,益航,5.85,2026-07-28.9
2026-06-15,航運其他,2606,裕民,67.2,2026-07-28.9
2026-06-15,航運其他,2633,台灣高鐵,25.55,2026-07-28.9
2026-06-15,航運其他,2641,正德,18.9,2026-07-28.9
2026-06-15,航運其他,2643,捷迅,66.2,2026-07-28.9
2026-06-15,航運其他,5601,台聯櫃,32.2,2026-07-28.9
2026-06-15,航運其他,5603,陸海,15.3,2026-07-28.9
2026-06-15,航運其他,5608,四維航,15.1,2026-07-28.9
2026-06-15,航運其他,5609,中菲行,82.6,2026-07-28.9
2026-06-15,航運其他,6757,台灣虎航,58.5,2026-07-28.9
2026-06-15,航運其他,7716,昱臺國際,25.55,2026-07-28.9
2026-06-15,被動元件,2327,國巨*,940.0,2026-07-28.9
2026-06-15,被動元件,2375,凱美,189.5,2026-07-28.9
2026-06-15,被動元件,2428,興勤,310.0,2026-07-28.9
2026-06-15,被動元件,2472,立隆電,386.0,2026-07-28.9
2026-06-15,被動元件,2478,大毅,188.5,2026-07-28.9
2026-06-15,被動元件,2492,華新科,449.5,2026-07-28.9
2026-06-15,被動元件,3026,禾伸堂,840.0,2026-07-28.9
2026-06-15,被動元件,3114,好德,43.45,2026-07-28.9
2026-06-15,被動元件,3236,千如,69.5,2026-07-28.9
2026-06-15,被動元件,3357,臺慶科,322.0,2026-07-28.9
2026-06-15,被動元件,3624,光頡,129.5,2026-07-28.9
2026-06-15,被動元件,5328,華容,46.55,2026-07-28.9
2026-06-15,被動元件,6127,九豪,79.0,2026-07-28.9
2026-06-15,被動元件,6155,鈞寶,90.2,2026-07-28.9
2026-06-15,被動元件,6173,信昌電,304.0,2026-07-28.9
2026-06-15,被動元件,6175,立敦,108.0,2026-07-28.9
2026-06-15,被動元件,6204,艾華,110.5,2026-07-28.9
2026-06-15,被動元件,6224,聚鼎,79.5,2026-07-28.9
2026-06-15,被動元件,6284,佳邦,104.0,2026-07-28.9
2026-06-15,被動元件,6432,今展科,74.1,2026-07-28.9
2026-06-15,被動元件,6449,鈺邦,463.0,2026-07-28.9
2026-06-15,被動元件,6642,富致,86.4,2026-07-28.9
2026-06-15,被動元件,6834,天二科技,90.9,2026-07-28.9
2026-06-15,被動元件,8042,金山電,187.5,2026-07-28.9
2026-06-15,被動元件,8121,越峰,48.8,2026-07-28.9
2026-06-15,觀光餐旅其他,1268,漢來美食,169.5,2026-07-28.9
2026-06-15,觀光餐旅其他,2719,燦星旅,24.9,2026-07-28.9
2026-06-15,觀光餐旅其他,2726,雅茗-KY,9.98,2026-07-28.9
2026-06-15,觀光餐旅其他,2729,瓦城,162.0,2026-07-28.9
2026-06-15,觀光餐旅其他,2732,六角,64.9,2026-07-28.9
2026-06-15,觀光餐旅其他,2734,易飛網,15.3,2026-07-28.9
2026-06-15,觀光餐旅其他,2736,富野,12.05,2026-07-28.9
2026-06-15,觀光餐旅其他,2740,華軒,27.6,2026-07-28.9
2026-06-15,觀光餐旅其他,2743,山富,66.9,2026-07-28.9
2026-06-15,觀光餐旅其他,2745,五福,105.5,2026-07-28.9
2026-06-15,觀光餐旅其他,2751,王座,52.7,2026-07-28.9
2026-06-15,觀光餐旅其他,2752,豆府,180.0,2026-07-28.9
2026-06-15,觀光餐旅其他,2754,亞洲藏壽司,67.7,2026-07-28.9
2026-06-15,觀光餐旅其他,2755,揚秦,139.5,2026-07-28.9
2026-06-15,觀光餐旅其他,2756,聯發國際,61.0,2026-07-28.9
2026-06-15,觀光餐旅其他,3252,海灣,17.8,2026-07-28.9
2026-06-15,觀光餐旅其他,3522,御嵿,11.65,2026-07-28.9
2026-06-15,觀光餐旅其他,4419,皇家美食,45.9,2026-07-28.9
2026-06-15,觀光餐旅其他,4530,宏易,24.65,2026-07-28.9
2026-06-15,觀光餐旅其他,5301,寶得利,7.0,2026-07-28.9
2026-06-15,觀光餐旅其他,5364,力麗店,8.71,2026-07-28.9
2026-06-15,觀光餐旅其他,5701,劍湖山,5.01,2026-07-28.9
2026-06-15,觀光餐旅其他,5703,亞都,14.0,2026-07-28.9
2026-06-15,觀光餐旅其他,5704,老爺知,21.35,2026-07-28.9
2026-06-15,觀光餐旅其他,5905,南仁湖,8.36,2026-07-28.9
2026-06-15,觀光餐旅其他,6961,旅天下,55.5,2026-07-28.9
2026-06-15,觀光餐旅其他,7708,全家餐飲,93.8,2026-07-28.9
2026-06-15,觀光餐旅其他,7723,築間,23.45,2026-07-28.9
2026-06-15,觀光餐旅其他,7757,金色三麥,102.5,2026-07-28.9
2026-06-15,觀光餐旅其他,7760,享溫馨,32.0,2026-07-28.9
2026-06-15,觀光餐旅其他,8077,洛碁,50.7,2026-07-28.9
2026-06-15,觸控電子紙,3622,洋華,55.8,2026-07-28.9
2026-06-15,觸控電子紙,3673,TPK-KY,79.5,2026-07-28.9
2026-06-15,觸控電子紙,6456,GIS-KY,73.5,2026-07-28.9
2026-06-15,觸控電子紙,8069,元太,200.5,2026-07-28.9
2026-06-15,記憶體,2337,旺宏,159.0,2026-07-28.9
2026-06-15,記憶體,2344,華邦電,189.0,2026-07-28.9
2026-06-15,記憶體,2408,南亞科,395.5,2026-07-28.9
2026-06-15,記憶體,2451,創見,310.0,2026-07-28.9
2026-06-15,記憶體,3006,晶豪科,222.5,2026-07-28.9
2026-06-15,記憶體,3260,威剛,423.0,2026-07-28.9
2026-06-15,記憶體,4967,十銓,277.0,2026-07-28.9
2026-06-15,記憶體,4973,廣穎,210.0,2026-07-28.9
2026-06-15,記憶體,5351,鈺創,90.6,2026-07-28.9
2026-06-15,記憶體,6531,愛普*,931.0,2026-07-28.9
2026-06-15,記憶體,8088,品安,64.1,2026-07-28.9
2026-06-15,記憶體,8271,宇瞻,208.5,2026-07-28.9
2026-06-15,記憶體,8277,商丞,10.3,2026-07-28.9
2026-06-15,記憶體,8299,群聯,2320.0,2026-07-28.9
2026-06-15,設備工程,2404,漢唐,1380.0,2026-07-28.9
2026-06-15,設備工程,2467,志聖,576.0,2026-07-28.9
2026-06-15,設備工程,3093,港建*,64.7,2026-07-28.9
2026-06-15,設備工程,3402,漢科,147.0,2026-07-28.9
2026-06-15,設備工程,3498,陽程,125.5,2026-07-28.9
2026-06-15,設備工程,3583,辛耘,817.0,2026-07-28.9
2026-06-15,設備工程,5536,聖暉*,1255.0,2026-07-28.9
2026-06-15,設備工程,6139,亞翔,885.0,2026-07-28.9
2026-06-15,設備工程,6192,巨路,116.5,2026-07-28.9
2026-06-15,設備工程,6196,帆宣,573.0,2026-07-28.9
2026-06-15,設備工程,6438,迅得,152.0,2026-07-28.9
2026-06-15,設備工程,6613,朋億*,342.5,2026-07-28.9
2026-06-15,設備工程,6658,聯策,184.0,2026-07-28.9
2026-06-15,設備工程,6667,信紘科,278.0,2026-07-28.9
2026-06-15,設備工程,6691,洋基工程,757.0,2026-07-28.9
2026-06-15,設備工程,6725,矽科宏晟,301.0,2026-07-28.9
2026-06-15,設備工程,6739,竹陞科技,1155.0,2026-07-28.9
2026-06-15,設備工程,6903,巨漢,404.5,2026-07-28.9
2026-06-15,設備工程,6983,華洋精機,349.0,2026-07-28.9
2026-06-15,設備工程,7631,聚賢研發-創,136.0,2026-07-28.9
2026-06-15,設備工程,7703,銳澤,209.0,2026-07-28.9
2026-06-15,證券期貨,2855,統一證,51.4,2026-07-28.9
2026-06-15,證券期貨,6005,群益證,40.05,2026-07-28.9
2026-06-15,證券期貨,6024,群益期,61.8,2026-07-28.9
2026-06-15,貨櫃航運,2603,長榮,224.5,2026-07-28.9
2026-06-15,貨櫃航運,2609,陽明,51.2,2026-07-28.9
2026-06-15,貨櫃航運,2615,萬海,83.5,2026-07-28.9
2026-06-15,貿易百貨其他,2913,農林,11.2,2026-07-28.9
2026-06-15,貿易百貨其他,2915,潤泰全,53.4,2026-07-28.9
2026-06-15,貿易百貨其他,2939,永邑-KY,21.5,2026-07-28.9
2026-06-15,貿易百貨其他,4807,日成-KY,45.0,2026-07-28.9
2026-06-15,資安,6690,安碁資訊,180.0,2026-07-28.9
2026-06-15,資安,6811,宏碁資訊,230.5,2026-07-28.9
2026-06-15,資訊服務其他,2453,凌群,56.9,2026-07-28.9
2026-06-15,資訊服務其他,2468,華經,39.5,2026-07-28.9
2026-06-15,資訊服務其他,2471,資通,53.9,2026-07-28.9
2026-06-15,資訊服務其他,3147,大綜,331.0,2026-07-28.9
2026-06-15,資訊服務其他,3158,嘉實,83.9,2026-07-28.9
2026-06-15,資訊服務其他,3570,大塚,181.0,2026-07-28.9
2026-06-15,資訊服務其他,4953,緯軟,136.0,2026-07-28.9
2026-06-15,資訊服務其他,5201,凱衛,29.05,2026-07-28.9
2026-06-15,資訊服務其他,5202,力新,14.75,2026-07-28.9
2026-06-15,資訊服務其他,5203,訊連,68.7,2026-07-28.9
2026-06-15,資訊服務其他,5210,寶碩,31.0,2026-07-28.9
2026-06-15,資訊服務其他,5211,蒙恬,19.25,2026-07-28.9
2026-06-15,資訊服務其他,5212,凌網,47.75,2026-07-28.9
2026-06-15,資訊服務其他,5310,天剛,24.05,2026-07-28.9
2026-06-15,資訊服務其他,5403,中菲,94.6,2026-07-28.9
2026-06-15,資訊服務其他,5410,國眾,48.0,2026-07-28.9
2026-06-15,資訊服務其他,6112,邁達特,46.55,2026-07-28.9
2026-06-15,資訊服務其他,6123,上奇,45.8,2026-07-28.9
2026-06-15,資訊服務其他,6140,訊達,22.15,2026-07-28.9
2026-06-15,資訊服務其他,6148,驊宏資,34.1,2026-07-28.9
2026-06-15,資訊服務其他,6163,華電網,52.1,2026-07-28.9
2026-06-15,資訊服務其他,6183,關貿,91.0,2026-07-28.9
2026-06-15,資訊服務其他,6221,晉泰,23.65,2026-07-28.9
2026-06-15,資訊服務其他,6231,系微,282.5,2026-07-28.9
2026-06-15,資訊服務其他,6240,松崗,18.15,2026-07-28.9
2026-06-15,資訊服務其他,6516,勤崴國際,56.7,2026-07-28.9
2026-06-15,資訊服務其他,6590,普鴻,66.6,2026-07-28.9
2026-06-15,資訊服務其他,6593,台灣銘板,35.05,2026-07-28.9
2026-06-15,資訊服務其他,6697,東捷資訊,41.9,2026-07-28.9
2026-06-15,資訊服務其他,6751,智聯服務,48.5,2026-07-28.9
2026-06-15,資訊服務其他,6752,叡揚,100.5,2026-07-28.9
2026-06-15,資訊服務其他,6791,虎門科技,104.5,2026-07-28.9
2026-06-15,資訊服務其他,6874,倍力,83.6,2026-07-28.9
2026-06-15,資訊服務其他,6884,海柏特,35.0,2026-07-28.9
2026-06-15,資訊服務其他,7767,仁大資訊,42.6,2026-07-28.9
2026-06-15,資訊服務其他,7819,精誠金融,45.55,2026-07-28.9
2026-06-15,資訊服務其他,8099,大世科,60.5,2026-07-28.9
2026-06-15,資訊服務其他,8272,全景軟體,70.3,2026-07-28.9
2026-06-15,資訊服務其他,8284,三竹,63.9,2026-07-28.9
2026-06-15,資訊服務其他,8416,實威,180.5,2026-07-28.9
2026-06-15,軸承鉸鏈,2059,川湖,6960.0,2026-07-28.9
2026-06-15,軸承鉸鏈,3376,新日興,203.0,2026-07-28.9
2026-06-15,軸承鉸鏈,3548,兆利,90.8,2026-07-28.9
2026-06-15,軸承鉸鏈,6584,南俊國際,625.0,2026-07-28.9
2026-06-15,軸承鉸鏈,6805,富世達,1735.0,2026-07-28.9
2026-06-15,輪胎橡膠,2101,南港,33.65,2026-07-28.9
2026-06-15,輪胎橡膠,2103,台橡,22.3,2026-07-28.9
2026-06-15,輪胎橡膠,2105,正新,33.9,2026-07-28.9
2026-06-15,輪胎橡膠,2106,建大,18.1,2026-07-28.9
2026-06-15,農業科技其他,1240,茂生農經,58.0,2026-07-28.9
2026-06-15,農業科技其他,4171,瑞基,17.55,2026-07-28.9
2026-06-15,農業科技其他,6508,惠光,23.55,2026-07-28.9
2026-06-15,農業科技其他,6578,達邦蛋白,16.9,2026-07-28.9
2026-06-15,通信網路其他,2314,台揚,15.7,2026-07-28.9
2026-06-15,通信網路其他,2321,東訊,13.6,2026-07-28.9
2026-06-15,通信網路其他,2424,隴華,10.75,2026-07-28.9
2026-06-15,通信網路其他,2439,美律,90.8,2026-07-28.9
2026-06-15,通信網路其他,2444,兆勁,13.6,2026-07-28.9
2026-06-15,通信網路其他,2450,神腦,31.0,2026-07-28.9
2026-06-15,通信網路其他,2485,兆赫,63.7,2026-07-28.9
2026-06-15,通信網路其他,2498,宏達電,45.9,2026-07-28.9
2026-06-15,通信網路其他,3025,星通,74.2,2026-07-28.9
2026-06-15,通信網路其他,3095,及成,39.25,2026-07-28.9
2026-06-15,通信網路其他,3306,鼎天,47.65,2026-07-28.9
2026-06-15,通信網路其他,3311,閎暉,41.3,2026-07-28.9
2026-06-15,通信網路其他,3466,德晉,30.7,2026-07-28.9
2026-06-15,通信網路其他,3499,環天科,14.6,2026-07-28.9
2026-06-15,通信網路其他,3564,其陽,48.1,2026-07-28.9
2026-06-15,通信網路其他,3632,研勤,8.3,2026-07-28.9
2026-06-15,通信網路其他,3664,安瑞-KY,6.82,2026-07-28.9
2026-06-15,通信網路其他,3669,圓展,35.7,2026-07-28.9
2026-06-15,通信網路其他,3672,康聯訊,11.9,2026-07-28.9
2026-06-15,通信網路其他,3684,榮昌,60.5,2026-07-28.9
2026-06-15,通信網路其他,5353,台林,32.15,2026-07-28.9
2026-06-15,通信網路其他,6109,亞元,11.2,2026-07-28.9
2026-06-15,通信網路其他,6136,富爾特,25.25,2026-07-28.9
2026-06-15,通信網路其他,6142,友勁,8.74,2026-07-28.9
2026-06-15,通信網路其他,6143,振曜,90.5,2026-07-28.9
2026-06-15,通信網路其他,6152,百一,15.05,2026-07-28.9
2026-06-15,通信網路其他,6170,統振,51.9,2026-07-28.9
2026-06-15,通信網路其他,6190,萬泰科,79.3,2026-07-28.9
2026-06-15,通信網路其他,6218,豪勉,34.95,2026-07-28.9
2026-06-15,通信網路其他,6241,鑫永洋,14.25,2026-07-28.9
2026-06-15,通信網路其他,6417,韋僑,134.5,2026-07-28.9
2026-06-15,通信網路其他,6465,威潤,66.9,2026-07-28.9
2026-06-15,通信網路其他,6486,互動,82.1,2026-07-28.9
2026-06-15,通信網路其他,6546,正基,75.0,2026-07-28.9
2026-06-15,通信網路其他,6561,是方,342.5,2026-07-28.9
2026-06-15,通信網路其他,6674,鋐寶科技,17.35,2026-07-28.9
2026-06-15,通信網路其他,6863,永道-KY,96.8,2026-07-28.9
2026-06-15,通信網路其他,8034,榮群,23.65,2026-07-28.9
2026-06-15,通信網路其他,8048,德勝,67.4,2026-07-28.9
2026-06-15,通信網路其他,8059,凱碩,18.0,2026-07-28.9
2026-06-15,通信網路其他,8089,康全電訊,21.1,2026-07-28.9
2026-06-15,通信網路其他,8097,常珵,58.3,2026-07-28.9
2026-06-15,通信網路其他,8101,華冠,15.0,2026-07-28.9
2026-06-15,造紙,1904,正隆,22.8,2026-07-28.9
2026-06-15,造紙,1905,華紙,12.9,2026-07-28.9
2026-06-15,造紙,1907,永豐餘,26.25,2026-07-28.9
2026-06-15,造紙其他,1903,士紙,48.05,2026-07-28.9
2026-06-15,造紙其他,1906,寶隆,11.3,2026-07-28.9
2026-06-15,造紙其他,1909,榮成,9.87,2026-07-28.9
2026-06-15,造紙其他,6790,永豐實,39.75,2026-07-28.9
2026-06-15,連接器線材,2328,廣宇,53.2,2026-07-28.9
2026-06-15,連接器線材,2392,正崴,40.25,2026-07-28.9
2026-06-15,連接器線材,3003,健和興,63.5,2026-07-28.9
2026-06-15,連接器線材,3023,信邦,319.0,2026-07-28.9
2026-06-15,連接器線材,3217,優群,170.5,2026-07-28.9
2026-06-15,連接器線材,3290,東浦,62.5,2026-07-28.9
2026-06-15,連接器線材,3322,建舜電,15.5,2026-07-28.9
2026-06-15,連接器線材,3492,長盛,22.85,2026-07-28.9
2026-06-15,連接器線材,3526,凡甲,320.0,2026-07-28.9
2026-06-15,連接器線材,3533,嘉澤,2300.0,2026-07-28.9
2026-06-15,連接器線材,3605,宏致,74.2,2026-07-28.9
2026-06-15,連接器線材,3665,貿聯-KY,2265.0,2026-07-28.9
2026-06-15,連接器線材,3689,湧德,119.5,2026-07-28.9
2026-06-15,連接器線材,5457,宣德,39.1,2026-07-28.9
2026-06-15,連接器線材,6126,信音,41.65,2026-07-28.9
2026-06-15,連接器線材,6133,金橋,24.0,2026-07-28.9
2026-06-15,連接器線材,6134,萬旭,36.7,2026-07-28.9
2026-06-15,連接器線材,6158,禾昌,17.7,2026-07-28.9
2026-06-15,連接器線材,6194,育富,32.65,2026-07-28.9
2026-06-15,連接器線材,6197,佳必琪,331.5,2026-07-28.9
2026-06-15,連接器線材,6205,詮欣,83.3,2026-07-28.9
2026-06-15,連接器線材,6279,胡連,121.0,2026-07-28.9
2026-06-15,連接器線材,6835,圓裕,36.8,2026-07-28.9
2026-06-15,連接器線材,8103,瀚荃,96.6,2026-07-28.9
2026-06-15,連接器線材,8147,正淩,146.0,2026-07-28.9
2026-06-15,連鎖餐飲,2723,美食-KY,68.0,2026-07-28.9
2026-06-15,連鎖餐飲,2753,八方雲集,188.0,2026-07-28.9
2026-06-15,連鎖餐飲,7705,三商餐飲,31.6,2026-07-28.9
2026-06-15,連鎖餐飲,8940,新天地,16.6,2026-07-28.9
2026-06-15,運動休閒其他,1432,大魯閣,17.25,2026-07-28.9
2026-06-15,運動休閒其他,1593,祺驊,31.75,2026-07-28.9
2026-06-15,運動休閒其他,2762,世界健身-KY,88.1,2026-07-28.9
2026-06-15,運動休閒其他,4536,拓凱,166.0,2026-07-28.9
2026-06-15,運動休閒其他,5306,桂盟,88.0,2026-07-28.9
2026-06-15,運動休閒其他,5348,正能量智能,16.65,2026-07-28.9
2026-06-15,運動休閒其他,6670,復盛應用,286.0,2026-07-28.9
2026-06-15,運動休閒其他,6768,志強-KY,88.0,2026-07-28.9
2026-06-15,運動休閒其他,6804,明係,16.35,2026-07-28.9
2026-06-15,運動休閒其他,6890,來億-KY,230.5,2026-07-28.9
2026-06-15,運動休閒其他,6965,中傑-KY,82.0,2026-07-28.9
2026-06-15,運動休閒其他,7811,民盛,79.5,2026-07-28.9
2026-06-15,運動休閒其他,8467,波力-KY,125.0,2026-07-28.9
2026-06-15,運動休閒其他,8478,東哥遊艇,150.5,2026-07-28.9
2026-06-15,運動休閒其他,8924,大田,56.3,2026-07-28.9
2026-06-15,運動休閒其他,8928,鉅明,21.0,2026-07-28.9
2026-06-15,運動休閒其他,8933,愛地雅,4.57,2026-07-28.9
2026-06-15,運動休閒其他,8938,明安,53.2,2026-07-28.9
2026-06-15,運動休閒其他,9802,鈺齊-KY,78.0,2026-07-28.9
2026-06-15,運動休閒其他,9910,豐泰,79.1,2026-07-28.9
2026-06-15,運動休閒其他,9960,邁達康,32.25,2026-07-28.9
2026-06-15,運動健身,1598,岱宇,21.0,2026-07-28.9
2026-06-15,運動健身,1736,喬山,117.5,2026-07-28.9
2026-06-15,運動健身,8462,柏文,145.0,2026-07-28.9
2026-06-15,運動健身,9904,寶成,26.65,2026-07-28.9
2026-06-15,醫療器材,4104,佳醫,69.6,2026-07-28.9
2026-06-15,醫療器材,4133,亞諾法,20.8,2026-07-28.9
2026-06-15,醫療器材,4736,泰博,124.5,2026-07-28.9
2026-06-15,醫療器材,6491,晶碩,311.0,2026-07-28.9
2026-06-15,醫美保健,1731,美吾華,21.75,2026-07-28.9
2026-06-15,醫美保健,1783,和康生,39.0,2026-07-28.9
2026-06-15,醫美保健,1786,科妍,56.0,2026-07-28.9
2026-06-15,醫美保健,4137,麗豐-KY,109.5,2026-07-28.9
2026-06-15,醫美保健,4190,佐登-KY,24.75,2026-07-28.9
2026-06-15,醫美保健,6666,羅麗芬-KY,42.75,2026-07-28.9
2026-06-15,重電,1503,士電,225.5,2026-07-28.9
2026-06-15,重電,1513,中興電,170.0,2026-07-28.9
2026-06-15,重電,1519,華城,789.0,2026-07-28.9
2026-06-15,重電,1609,大亞,38.3,2026-07-28.9
2026-06-15,重電,1618,合機,42.45,2026-07-28.9
2026-06-15,金控銀行,2880,華南金,36.7,2026-07-28.9
2026-06-15,金控銀行,2881,富邦金,127.5,2026-07-28.9
2026-06-15,金控銀行,2882,國泰金,104.0,2026-07-28.9
2026-06-15,金控銀行,2884,玉山金,34.65,2026-07-28.9
2026-06-15,金控銀行,2886,兆豐金,44.0,2026-07-28.9
2026-06-15,金融保險其他,2816,旺旺保,33.8,2026-07-28.9
2026-06-15,金融保險其他,2820,華票,17.75,2026-07-28.9
2026-06-15,金融保險其他,2832,台產,53.3,2026-07-28.9
2026-06-15,金融保險其他,2850,新產,148.0,2026-07-28.9
2026-06-15,金融保險其他,2852,第一保,27.8,2026-07-28.9
2026-06-15,金融保險其他,2883,凱基金,28.8,2026-07-28.9
2026-06-15,金融保險其他,2885,元大金,65.0,2026-07-28.9
2026-06-15,金融保險其他,2887,台新新光金,31.6,2026-07-28.9
2026-06-15,金融保險其他,2889,國票金,15.05,2026-07-28.9
2026-06-15,金融保險其他,2890,永豐金,35.2,2026-07-28.9
2026-06-15,金融保險其他,2891,中信金,70.1,2026-07-28.9
2026-06-15,金融保險其他,2892,第一金,31.3,2026-07-28.9
2026-06-15,金融保險其他,5864,致和證,49.8,2026-07-28.9
2026-06-15,金融保險其他,5878,台名,39.45,2026-07-28.9
2026-06-15,金融保險其他,6015,宏遠證,18.85,2026-07-28.9
2026-06-15,金融保險其他,6016,康和證,29.4,2026-07-28.9
2026-06-15,金融保險其他,6020,大展證,22.8,2026-07-28.9
2026-06-15,金融保險其他,6021,美好證,41.05,2026-07-28.9
2026-06-15,金融保險其他,6023,元大期,99.6,2026-07-28.9
2026-06-15,金融保險其他,6026,福邦證,17.35,2026-07-28.9
2026-06-15,金融保險其他,6028,公勝保經,79.1,2026-07-28.9
2026-06-15,銀行,2801,彰銀,22.65,2026-07-28.9
2026-06-15,銀行,2812,台中銀,19.6,2026-07-28.9
2026-06-15,銀行,2834,臺企銀,17.3,2026-07-28.9
2026-06-15,銀行,2836,高雄銀,12.25,2026-07-28.9
2026-06-15,銀行,2838,聯邦銀,21.9,2026-07-28.9
2026-06-15,銀行,2845,遠東銀,12.85,2026-07-28.9
2026-06-15,銀行,2849,安泰銀,14.4,2026-07-28.9
2026-06-15,銀行,2897,王道銀行,10.5,2026-07-28.9
